"NYA201504060","TOR",2,1,0,2,2,"CFBBC",0,0,"teixm001","L","teixm001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","","","","K","T","F",3,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,11,"NYA","NYA","TOR",1,"T","F",0,0,0,3,0,"T","F",0,0,"T","T","mccab002","headc001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,2,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",2,1,1,3,2,"BCBBCX",0,0,"mccab002","L","mccab002","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","","","","5/P","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"5","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,12,"NYA","NYA","TOR",1,"F","F",0,0,0,4,1,"T","F",0,0,"T","T","headc001","rodra001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,3,2,0,0,1,0,0,"donaj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",2,1,2,2,2,"BTBFFS",0,0,"headc001","L","headc001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","","","","K","F","F",5,6,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,13,"NYA","NYA","TOR",1,"F","T",0,0,0,5,2,"T","F",0,0,"T","T","rodra001","drews001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,4,0,1,3,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,0,2,1,"BBCX",0,0,"pillk001","R","pillk001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","","","S57/G+","T","F",7,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,14,"NYA","TOR","NYA",0,"T","F",0,0,0,7,0,"T","F",0,1,"T","T","travd001","reyej001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,2,1,0,0,1,0,0,"headc001","F","F","F","F",4,0,0,0,5,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,0,3,1,"1BBBCB",0,0,"travd001","R","travd001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","pillk001","","","W.1-2","F","F",4,9,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","tanam001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,15,"NYA","TOR","NYA",0,"F","F",0,0,0,8,1,"T","F",1,3,"T","T","reyej001","martr004","T","T",7,8,14,0,0,0,0,0,0,"mccab002","","",4,4,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",4,4,0,0,5,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,0,0,0,"X",0,0,"reyej001","L","reyej001","L","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","travd001","pillk001","","E5/TH1/BG/SH.2-H(NR);1-3;B-2","F","F",6,1,18,"T","F",0,"T","F",0,"F","F",0,"F","F",5,"G","T","F","",1,5,"T",0,"N",0,"N",2,3,4,0,"","","","","F","F","F","F","F","F","F","F","F","tanam001","tanam001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,16,"NYA","TOR","NYA",0,"F","F",0,0,0,9,2,"T","F",3,6,"T","T","martr004","bautj002","T","T",4,9,15,7,8,14,0,0,0,"mccab002","mccab002","",0,0,0,0,0,0,1,0,0,0,1,0,1,"headc001","F","F","F","T",5,4,4,0,4,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,0,0,0,"X",1,0,"martr004","R","martr004","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","reyej001","travd001","S9/G.3-H;2-H(UR)","F","F",2,2,20,"T","T",1,"F","F",0,"F","F",2,"F","F",9,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,5,4,"","","","","F","F","F","F","F","F","F","F","F","","tanam001","tanam001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,17,"NYA","TOR","NYA",0,"F","F",1,0,1,10,3,"T","F",6,1,"T","T","bautj002","encae001","T","T",0,0,0,6,1,16,4,9,15,"","mccab002","mccab002",0,0,0,0,0,0,1,0,0,0,1,0,2,"beltc001","F","F","F","F",4,0,5,4,2,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,0,1,2,"CSBX",3,0,"bautj002","R","bautj002","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","martr004","","","7/F","F","F",9,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"7","","","","F","F","F","F","F","F","F","F","F","tanam001","","","F","F","F","F","F","","","","",0,7,0,0,0,0,0,0,0,18,"NYA","TOR","NYA",0,"F","F",3,0,3,11,4,"T","F",1,1,"T","T","encae001","donaj001","T","T",2,2,17,0,0,0,0,0,0,"mccab002","","",1,1,0,0,0,0,3,1,1,0,1,0,0,"gardb001","F","F","F","F",0,4,0,0,2,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,1,2,1,"B1BCX",3,0,"encae001","R","encae001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","martr004","","","HR/7/F.1-H","F","F",3,4,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","7",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","tanam001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,19,"NYA","TOR","NYA",0,"F","F",3,0,3,12,5,"T","F",1,0,"T","T","donaj001","navad001","T","T",2,2,17,0,0,0,0,0,0,"mccab002","","",2,2,0,0,0,0,2,1,0,0,1,0,2,"","F","F","F","F",4,4,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,1,2,2,"BSBFX",5,0,"donaj001","R","donaj001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","","","63/G","F","F",5,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,20,"NYA","TOR","NYA",0,"F","F",5,0,5,13,6,"T","F",0,0,"T","T","navad001","pompd001","T","T",0,0,0,0,0,0,0,0,0,"","","",2,2,0,0,0,0,3,0,1,1,1,0,0,"gregd001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,0,2,0,0,"X",5,0,"navad001","L","navad001","L","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","","","63/G+","F","F",10,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,21,"NYA","TOR","NYA",0,"F","T",5,0,5,14,7,"T","F",0,0,"T","T","pompd001","pillk001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"gregd001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,1,0,3,2,"CBSBFBFB",5,0,"rodra001","R","rodra001","R","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","","","","W","T","F",10,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,22,"NYA","NYA","TOR",1,"T","F",0,5,0,6,0,"T","F",0,1,"T","T","drews001","gregd001","T","T",0,0,0,0,0,0,0,0,0,"","","",4,4,0,0,0,0,4,1,1,2,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,1,0,1,1,"CBX",5,0,"drews001","L","drews001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","rodra001","","","9/F","F","F",4,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","hutcd001","","","F","F","F","F","F","","","","",0,9,0,0,0,0,0,0,0,23,"NYA","NYA","TOR",1,"F","F",0,5,0,7,1,"T","F",1,1,"T","T","gregd001","ellsj001","T","T",10,7,22,0,0,0,0,0,0,"martr004","","",1,1,0,0,0,0,2,1,0,0,1,0,0,"bautj002","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,1,1,0,0,"X",5,0,"gregd001","L","gregd001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","rodra001","","","5/P5F","F","F",6,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"P","F","T","5F",0,0,"N",0,"N",0,"N",0,1,0,0,"5","","","","F","F","F","F","F","F","F","F","F","hutcd001","","","F","F","F","F","F","","","","",0,5,0,0,0,0,0,0,0,24,"NYA","NYA","TOR",1,"F","F",0,5,0,8,2,"T","F",1,1,"T","T","ellsj001","gardb001","T","T",10,7,22,0,0,0,0,0,0,"martr004","","",0,0,0,0,0,0,1,0,0,0,1,0,0,"donaj001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",3,1,2,0,1,"CX",5,0,"ellsj001","L","ellsj001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","rodra001","","","3/G","F","F",8,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"3","","","","F","F","F","F","F","F","F","F","F","hutcd001","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,25,"NYA","NYA","TOR",1,"F","T",0,5,0,9,3,"T","F",1,1,"T","T","gardb001","beltc001","T","T",10,7,22,0,0,0,0,0,0,"martr004","","",0,0,0,0,0,0,2,1,0,0,1,0,0,"encae001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,0,3,2,"BBFCBC",5,0,"pompd001","L","pompd001","L","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","","","K","T","F",8,7,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,26,"NYA","TOR","NYA",0,"T","F",5,0,0,15,0,"T","F",0,0,"T","T","pillk001","travd001","T","T",0,0,0,0,0,0,0,0,0,"","","",3,3,0,0,0,0,3,2,0,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,1,1,2,"FSBX",5,0,"pillk001","R","pillk001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","","","S7/L","F","F",7,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,27,"NYA","TOR","NYA",0,"F","F",5,0,0,16,1,"T","F",0,1,"T","T","travd001","reyej001","T","T",0,0,0,0,0,0,0,0,0,"","","",1,1,0,0,0,0,3,0,1,1,1,0,0,"gardb001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,1,0,0,">C",5,0,"travd001","R","travd001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","pillk001","","","SB2","F","F",4,9,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","tanam001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,28,"NYA","TOR","NYA",0,"F","F",5,0,0,17,2,"T","F",1,2,"T","T","reyej001","martr004","T","T",7,8,27,0,0,0,0,0,0,"mccab002","","",0,0,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,1,0,2,">C.FS",5,0,"travd001","R","travd001","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","pillk001","","K","F","F",4,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","tanam001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,29,"NYA","TOR","NYA",0,"F","F",5,0,0,17,2,"F","F",2,2,"T","T","reyej001","martr004","T","T",0,0,0,7,8,27,0,0,0,"","mccab002","",0,0,0,0,0,0,3,1,1,1,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,2,3,1,"C*BB*B*B",5,0,"reyej001","L","reyej001","L","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","","pillk001","","W","F","F",6,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,2,0,"","","","","F","F","F","F","F","F","F","F","F","","tanam001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,30,"NYA","TOR","NYA",0,"F","F",5,0,0,18,3,"T","F",2,3,"T","T","martr004","bautj002","T","T",0,0,0,7,8,27,0,0,0,"","mccab002","",4,4,0,0,0,0,1,1,0,0,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,0,2,3,2,"BFFBFFF*B>S",5,0,"martr004","R","martr004","R","tanam001","R","tanam001","R","mccab002","teixm001","drews001","headc001","gregd001","gardb001","ellsj001","beltc001","reyej001","pillk001","","K","F","F",2,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"2","","","","F","F","F","F","F","F","F","F","F","tanam001","tanam001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,31,"NYA","TOR","NYA",0,"F","T",5,0,0,19,4,"T","F",3,3,"T","T","bautj002","encae001","T","T",6,1,30,7,8,27,0,0,0,"mccab002","mccab002","",3,3,0,0,0,0,6,0,1,5,0,0,0,"","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
"NYA201504060","TOR",4,1,0,0,1,"LX",5,0,"gardb001","L","gardb001","L","hutcd001","R","hutcd001","R","martr004","encae001","travd001","donaj001","reyej001","pillk001","pompd001","bautj002","","","","43/G","T","F",7,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"43","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,4,0,0,0,0,32,"NYA","NYA","TOR",1,"T","F",0,5,0,10,0,"T","F",0,0,"T","T","beltc001","teixm001","T","T",0,0,0,0,0,0,0,0,0,"","","",0,0,0,0,0,0,2,0,0,1,1,0,0,"travd001","F","F","F","F",0,0,0,0,0,0,0,0,0,0,F,F
